"","Infected_tp12_rep1","Infected_tp12_rep2","Infected_tp12_rep3","Infected_tp15_rep1","Infected_tp15_rep2","Infected_tp15_rep3","Infected_tp18_rep1","Infected_tp18_rep2","Infected_tp18_rep3","Infected_tp21_rep1","Infected_tp21_rep2","Infected_tp21_rep3","Infected_tp24_rep1","Infected_tp24_rep2","Infected_tp24_rep3","Infected_tp27_rep1","Infected_tp27_rep2","Infected_tp27_rep3","Infected_tp30_rep1","Infected_tp30_rep2","Infected_tp30_rep3","Infected_tp33_rep1","Infected_tp33_rep2","Infected_tp33_rep3","Infected_tp36_rep1","Infected_tp36_rep2","Infected_tp36_rep3","Infected_tp39_rep1","Infected_tp39_rep2","Infected_tp39_rep3","Infected_tp42_rep1","Infected_tp42_rep2","Infected_tp42_rep3","Infected_tp45_rep1","Infected_tp45_rep2","Infected_tp45_rep3","Infected_tp48_rep1","Infected_tp48_rep2","Infected_tp48_rep3","Infected_tp51_rep1","Infected_tp51_rep2","Infected_tp51_rep3","Infected_tp54_rep1","Infected_tp54_rep2","Infected_tp54_rep3","Infected_tp9_rep1","Infected_tp9_rep2","Infected_tp9_rep3","Mock_tp12_rep1","Mock_tp12_rep2","Mock_tp12_rep3","Mock_tp15_rep1","Mock_tp15_rep2","Mock_tp15_rep3","Mock_tp18_rep1","Mock_tp18_rep2","Mock_tp18_rep3","Mock_tp21_rep1","Mock_tp21_rep2","Mock_tp21_rep3","Mock_tp24_rep1","Mock_tp24_rep2","Mock_tp24_rep3","Mock_tp27_rep1","Mock_tp27_rep2","Mock_tp27_rep3","Mock_tp30_rep1","Mock_tp30_rep2","Mock_tp30_rep3","Mock_tp33_rep1","Mock_tp33_rep2","Mock_tp33_rep3","Mock_tp36_rep1","Mock_tp36_rep2","Mock_tp36_rep3","Mock_tp39_rep1","Mock_tp39_rep2","Mock_tp39_rep3","Mock_tp42_rep1","Mock_tp42_rep2","Mock_tp42_rep3","Mock_tp45_rep1","Mock_tp45_rep2","Mock_tp45_rep3","Mock_tp48_rep1","Mock_tp48_rep2","Mock_tp48_rep3","Mock_tp51_rep1","Mock_tp51_rep2","Mock_tp51_rep3","Mock_tp54_rep1","Mock_tp54_rep2","Mock_tp54_rep3","Mock_tp9_rep1","Mock_tp9_rep2","Mock_tp9_rep3"
"Lsat_1_v5_gn_0_15441",4.78908913596012,4.52485013416629,4.44786408647618,4.36351229336068,4.4484624061972,4.27087281370164,4.44780393795696,4.16666485304439,4.16678963168167,4.66660645204283,4.16774989330744,4.27217963059007,3.90462344540574,4.79163744621179,4.4490763309151,4.52787447409448,4.66635543482677,4.44888087045418,3.90486604359415,4.72988862956139,5.00379350673979,4.6675810883748,3.25099004138701,4.52595995316548,4.52751933954741,4.59839444883497,4.59844709721247,4.59825054400839,5.05142039086045,4.59888526438417,4.95494491769416,4.79029176481198,4.44791621554901,4.66636130860073,4.52671438589105,4.90150834501754,4.59843963892935,4.59862316530986,4.72962115107865,4.79166989171755,4.3647223616714,5.09916336401386,4.95393182135212,3.90389213218002,4.44848309476209,4.66311906464283,4.78844133368258,4.66515151598404,4.89990716991888,4.66423395231987,4.52455499076686,4.59693494123986,4.95181623894064,5.22437050050284,4.52397954665877,4.89991446331228,4.36226654765808,4.26987834807465,4.44690475468485,4.52293536495602,4.36230114924842,4.59664806121117,4.16571060366383,4.44717700346425,4.5970349571241,4.95203131561423,4.66447425317511,4.72859783595006,4.72860790406977,4.95269297769394,4.52444120611407,4.52472388339198,4.84548204140708,4.36287812664333,4.95189742503228,4.89955102466484,4.89876134384196,4.72909629251744,4.78891754558757,4.95227175265862,4.3622346165423,4.36271753459859,4.59718357647473,4.27001837167049,4.44737366075659,4.84552707197711,4.78851188276806,4.72905470296032,4.66552365428471,4.2714498449712,4.72834491321778,4.84560938788121,4.78792892028495,4.44676757813529,4.66386013188089,4.66407642840961
"Lsat_1_v5_gn_0_15460",8.87804384056934,8.45251699030226,8.26265381435636,8.30435305903485,8.14260523336962,8.08546826673087,8.40016274215257,8.46305798796693,8.3539236274897,8.1734437103232,7.55081079652338,7.3370441373524,7.86628068149197,7.51224606329842,7.76316368371438,7.73856831646109,8.11724577323377,8.10245559645236,8.06268754953946,7.98173029845427,8.19212732117354,7.90889435331318,8.20715640470338,8.07441994024597,8.39607342498178,8.07473503251916,8.17241899832635,8.22560185409308,7.82550417397697,8.18817970980085,8.0767202167784,8.11720778587761,8.26743072049589,7.93012308878447,7.93086498349492,8.35798012962167,7.78111834787851,8.16283232166627,8.40532149406417,7.82277093686972,7.87186532005225,7.77668214623425,8.18240761734809,8.32739142661895,8.03203706784315,9.03984350932905,8.49654751476234,8.50556138384514,8.88251838584744,8.5690125682765,8.26946974105649,8.86745158149378,8.51951437477835,8.11804058955406,8.72790785078508,8.49625142646227,9.08479961689446,8.40716237030651,8.4314804238094,8.35115627237318,8.55769072768016,8.71204014963079,8.31516734028976,8.96831804851868,8.6609006155281,8.64647917234695,9.06155034798735,9.16567051279715,8.49726884441674,8.48562982517352,8.49180201759363,8.52383471963185,8.6816424899128,8.51298195268549,8.67447212382175,8.51131886726249,8.30415843617084,8.32618810375585,8.60784867571324,8.45668317938051,8.44732024965091,8.13951818031505,8.2040426938344,8.24741485208082,8.16513979563893,8.67824576997742,8.51242048756195,8.59010754277658,8.83238122343751,8.4407169424156,8.7130357812663,9.01016919520971,8.80093515581111,8.78516600057855,8.908212640766,8.87259161826322
"Lsat_1_v5_gn_0_15481",4.44757001193515,3.90324406653909,4.36337100965599,4.16659216192906,4.36393114835862,3.25099004138701,3.25099004138701,3.71455427477806,3.90389933444262,3.90418444449617,3.71511708855048,3.71526774792945,3.25099004138701,3.90466620309656,3.71494719189933,3.7153102244595,3.90406156650718,3.25099004138701,3.25099004138701,3.71467795856397,3.71464589993079,3.90466158367467,3.25099004138701,4.16670594949475,3.25099004138701,4.04734837571825,4.44834069389325,4.04725947570223,4.1666660733233,4.84776458125581,4.04792206974516,3.25099004138701,4.04708990227929,3.71473721661319,3.25099004138701,3.71456608254786,4.04737629302777,3.71471308528448,3.71458765389273,4.04827638598295,3.71504100928269,3.71501036864648,3.71466443207159,3.25099004138701,3.25099004138701,3.90247762879107,5.22486457538597,5.00266089856156,4.78828228048043,3.90302320557451,4.44683187059238,3.90316876703509,4.04633307479597,3.90302399756885,4.36189525556333,3.25099004138701,4.26942909602712,3.25099004138701,3.90312723133183,3.25099004138701,3.25099004138701,4.16557889758386,3.71405934191078,3.90328147943913,4.16585158100357,4.16577594843839,3.25099004138701,3.25099004138701,4.1660697218127,3.71429207541834,3.25099004138701,3.7141013818228,3.25099004138701,4.04669325186016,4.7882220609634,3.90298304321846,3.25099004138701,3.90360809770425,3.25099004138701,3.71416548623995,4.52436289139053,3.90327527949596,4.26987665631547,3.25099004138701,3.25099004138701,3.71410016991249,3.25099004138701,4.36323504903264,3.25099004138701,4.0478480394853,3.71415682538943,3.25099004138701,3.25099004138701,5.14004956789548,4.04604933814895,5.22416228376756
"Lsat_1_v5_gn_0_15540",3.71433603833602,3.71414981369397,4.04705416615494,3.25099004138701,4.5262792380526,4.04739039681119,3.25099004138701,3.25099004138701,3.71461899542821,4.66660645204283,4.16774989330744,4.0484268479299,3.71513748327251,3.25099004138701,3.25099004138701,3.25099004138701,3.71473515782507,3.90424692818421,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.71517394034776,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.71496899361993,4.04751601330727,3.25099004138701,4.36402142036475,4.04774645650531,3.25099004138701,4.16684166511917,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,4.59849009503021,5.18516879993339,3.25099004138701,4.59558107738499,3.25099004138701,3.71431321331719,4.0464075141389,3.71399167650262,3.71403659300941,3.25099004138701,4.04633307479597,4.04627163553911,3.90277764697555,3.25099004138701,4.0462454368716,4.36275311638825,4.16572374800332,3.71341535727409,3.25099004138701,4.04626959136258,4.664427057502,3.90328147943913,3.25099004138701,4.04644228636477,3.71407587987947,4.26999472442648,4.04669975036161,3.25099004138701,5.41372007423587,3.25099004138701,4.52468354814536,4.36287812664333,3.25099004138701,3.25099004138701,3.25099004138701,4.44775346395729,4.6650568068532,3.25099004138701,3.25099004138701,4.72839034984619,4.36275128411309,4.04671276122688,3.25099004138701,4.04645400896008,4.165880775823,3.90358848938905,3.25099004138701,3.25099004138701,4.04654974431059,3.25099004138701,4.2693877095713,3.71401051236968,3.71386069232817,3.25099004138701
"Lsat_1_v5_gn_0_15561",3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701
"Lsat_1_v5_gn_0_15580",3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.90466620309656,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.71455490771385,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,7.63613893849304,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701
"Lsat_1_v5_gn_0_15601",3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701
"Lsat_1_v5_gn_0_15641",3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701
"Lsat_1_v5_gn_0_15681",3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701
"Lsat_1_v5_gn_0_15700",3.25099004138701,4.04653789611066,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.90459496286977,3.25099004138701,3.71513748327251,4.16784823233504,3.25099004138701,3.25099004138701,3.90406156650718,3.25099004138701,3.25099004138701,3.71467795856397,3.25099004138701,3.25099004138701,3.25099004138701,4.16670594949475,3.25099004138701,3.90391395261396,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.71496899361993,3.90405251218843,4.27049391905624,3.71473721661319,3.90424298438231,3.90382543614042,3.71464598451178,4.04748967224412,4.36367631538131,3.25099004138701,3.25099004138701,3.71501036864648,3.71466443207159,4.27078654218797,3.90402152607524,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.71399167650262,3.25099004138701,3.90316876703509,3.71402860243233,3.25099004138701,3.90277764697555,3.25099004138701,3.25099004138701,3.25099004138701,3.71406615913041,3.71341535727409,3.71399173294327,3.25099004138701,3.71405934191078,3.71417660158573,3.71413245918415,3.25099004138701,3.71407587987947,3.71424219995063,3.71424559852877,3.25099004138701,3.25099004138701,3.7141013818228,3.25099004138701,3.25099004138701,3.9031088505483,3.71396292026186,3.25099004138701,3.25099004138701,3.25099004138701,3.90326595536754,3.71396290349678,3.25099004138701,3.25099004138701,3.25099004138701,3.90339290205709,3.90317473217071,3.7141476010482,3.25099004138701,3.25099004138701,3.71492517938326,3.71415682538943,3.90321114215852,3.71395731669766,3.25099004138701,3.71386069232817,3.25099004138701
"Lsat_1_v5_gn_0_15721",3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701
"Lsat_1_v5_gn_0_15821",3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.71482314214703,4.27185868172851,4.0484268479299,4.04820675340048,4.16784823233504,3.25099004138701,5.22928935572245,3.25099004138701,3.25099004138701,4.16812408679111,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701
"Lsat_1_v5_gn_0_16120",3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701,3.25099004138701
