"","Infected_tp12_rep1","Infected_tp12_rep2","Infected_tp12_rep3","Infected_tp15_rep1","Infected_tp15_rep2","Infected_tp15_rep3","Infected_tp18_rep1","Infected_tp18_rep2","Infected_tp18_rep3","Infected_tp21_rep1","Infected_tp21_rep2","Infected_tp21_rep3","Infected_tp24_rep1","Infected_tp24_rep2","Infected_tp24_rep3","Infected_tp27_rep1","Infected_tp27_rep2","Infected_tp27_rep3","Infected_tp30_rep1","Infected_tp30_rep2","Infected_tp30_rep3","Infected_tp33_rep1","Infected_tp33_rep2","Infected_tp33_rep3","Infected_tp36_rep1","Infected_tp36_rep2","Infected_tp36_rep3","Infected_tp39_rep1","Infected_tp39_rep2","Infected_tp39_rep3","Infected_tp42_rep1","Infected_tp42_rep2","Infected_tp42_rep3","Infected_tp45_rep1","Infected_tp45_rep2","Infected_tp45_rep3","Infected_tp48_rep1","Infected_tp48_rep2","Infected_tp48_rep3","Infected_tp51_rep1","Infected_tp51_rep2","Infected_tp51_rep3","Infected_tp54_rep1","Infected_tp54_rep2","Infected_tp54_rep3","Infected_tp9_rep1","Infected_tp9_rep2","Infected_tp9_rep3","Mock_tp12_rep1","Mock_tp12_rep2","Mock_tp12_rep3","Mock_tp15_rep1","Mock_tp15_rep2","Mock_tp15_rep3","Mock_tp18_rep1","Mock_tp18_rep2","Mock_tp18_rep3","Mock_tp21_rep1","Mock_tp21_rep2","Mock_tp21_rep3","Mock_tp24_rep1","Mock_tp24_rep2","Mock_tp24_rep3","Mock_tp27_rep1","Mock_tp27_rep2","Mock_tp27_rep3","Mock_tp30_rep1","Mock_tp30_rep2","Mock_tp30_rep3","Mock_tp33_rep1","Mock_tp33_rep2","Mock_tp33_rep3","Mock_tp36_rep1","Mock_tp36_rep2","Mock_tp36_rep3","Mock_tp39_rep1","Mock_tp39_rep2","Mock_tp39_rep3","Mock_tp42_rep1","Mock_tp42_rep2","Mock_tp42_rep3","Mock_tp45_rep1","Mock_tp45_rep2","Mock_tp45_rep3","Mock_tp48_rep1","Mock_tp48_rep2","Mock_tp48_rep3","Mock_tp51_rep1","Mock_tp51_rep2","Mock_tp51_rep3","Mock_tp54_rep1","Mock_tp54_rep2","Mock_tp54_rep3","Mock_tp9_rep1","Mock_tp9_rep2","Mock_tp9_rep3"
"Bcin01g00010",0.11800874297638,6.74802893142832,35.2713102397258,21.8135857007532,197.719697053544,477.134852349558,211.901117031593,53.4609742719882,87.1602142061488,90.0657986826698,58.2622135973834,112.862538166224,56.1893081617268,64.4473405103417,104.297097145324,41.664781128,71.9037234928217,42.9215002464154,31.2379182795043,50.9554607253976,38.3614740694252,44.775526800997,40.8233473701141,41.3893133065635,55.0041122890725,69.0809439390821,40.1885277318851,54.212826724563,120.407787279364,73.9836959707867,69.6394842635451,148.434927963939,74.4490315135356,48.8599504687342,73.178753805574,109.459420244516,68.1830489947276,81.9851501204214,201.78336576442,69.7145529868293,174.642173340201,110.945641936094,44.2821257022554,166.109867219915,56.2983065447893,1.67592687375323,0.232643269150313,0,0,0,0,0,0,0,76.3819509127121,39.0914861834249,125.385025876282,180.942794966278,44.629641414288,89.0495920244307,196.133102538211,59.0830728329921,54.9457094296309,34.2162786099744,47.1445935331136,97.1212844270404,51.4059418877356,63.5296910170376,78.111788775457,22.4297257072413,0,70.4002734086275,39.4898027082798,51.9782585151359,76.4565062754226,139.327968157314,35.5499829160281,53.2859332708364,112.009597876019,170.421866621281,90.7581607285809,57.9119450775877,69.4540121151174,87.4167517358804,102.838948584098,0,54.1630423148071,171.663257351759,125.904130231469,46.539123394856,99.9016273442499,11.8212262876812,67.18597499482,0,0,0
"Bcin01g00020",0,0.856892562721056,8.05721780610036,4.8732478693172,37.4586144808472,95.0701388495647,44.5786211622659,9.10896924715418,14.9065847517838,14.8288576687238,7.85828780833553,19.6970289538506,8.80578709997211,13.0087460023767,25.7096298439105,7.78548384559045,14.9514091707296,7.03980868852737,7.97563870966066,14.7605206499001,13.6966287218005,11.0579236229183,11.0791969635273,10.6833480279077,20.4750422679435,28.5890540939519,16.4901330005524,20.6537519486626,44.4313849191094,28.8417942326755,22.0817636376283,45.4502592495236,22.8738794701426,12.9080365600025,23.0461098154783,30.6798375032135,18.9397358318688,20.3017025219082,49.0425164229776,19.4235944002323,57.632342847339,27.2389168617166,16.2259826676324,25.6233305817955,16.7674503941126,0.418981718438309,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2623980061077,0,0,27.4728547148155,0,23.5722967665568,0,0,0,15.6223577550914,11.2148628536206,50.6585966348044,35.2001367043138,0,31.1869551090815,25.4855020918075,0,11.8499943053427,13.3214833177091,56.0047989380093,34.4901396733546,45.3790803642905,0,27.781604846047,0,77.1292114380736,59.4151630676701,18.054347438269,10.7289535844849,57.229150105213,18.6156493579424,28.5433220983571,11.8212262876812,33.59298749741,0,0,0
"Bcin01g00030",0.590043714881899,5.3555785170066,39.5307248611799,19.8797571811829,198.878210903467,473.821415874908,269.303725103552,51.0752918501145,84.8809199015947,91.2364979723059,49.3191928093696,114.551881890368,49.6665029024882,73.5422804088515,137.071163897814,46.9617541553652,95.4911883423187,52.0519187878993,51.2139393069414,87.3939737489132,76.5592434130918,57.8879280369165,67.0740572927058,70.2523664091988,102.710445029243,148.896688345349,103.285503704059,159.078391117899,269.601035899485,202.709607623989,105.922240770602,240.528467662593,121.612792516258,66.9312016527376,125.155086580908,177.871557897338,98.1549627489384,121.226460106857,297.589314370409,121.046820244774,345.772774830397,185.870919952505,96.7852103036059,168.760556590446,91.9556694082186,0.558642291251078,0,0.0638092148122,0,0,0,78.5988727917023,0,0,76.3819509127121,78.1829723668499,104.487521563568,0,89.2592828285761,111.311990030538,130.755401692141,39.3887152219947,27.4728547148155,34.2162786099744,165.006077365898,32.3737614756801,51.4059418877356,0,109.35650428564,145.793217097068,0,70.4002734086275,118.46940812484,72.7695619211902,178.398514642653,167.193561788777,47.3999772213708,186.500766447927,252.021595221042,277.949949132328,136.137241092871,260.603752849145,138.908024230235,58.2778344905869,282.80710860627,148.537907669175,270.815211574036,128.747443013819,228.916600420852,58.9495563001509,242.618237836036,118.212262876812,67.18597499482,0,0,0
"Bcin01g00040",0,4.17735124326515,22.0944019526658,13.7688590593407,102.077942554336,264.820038243157,162.030056827231,31.0138714843583,48.2754533704558,53.3058409880966,31.2644149920588,62.9010961117492,26.6969100967409,40.3308400417523,74.9322362641382,29.1511267277816,48.2972364942524,27.1352625812328,33.1579794503485,45.9622152910254,41.471863858838,35.6814420728593,37.6792509345185,38.9921418294843,56.2934726334014,78.0636914802752,53.9796768880357,76.3063205707876,113.648140684833,101.885885008913,60.2371785450497,116.954562116259,54.2982329326957,37.9790820664771,68.7656689472909,91.4545156080961,55.2132575448857,60.6132300534287,146.030212412653,65.1986735447622,188.880001022944,93.8939339274856,52.7807154834963,86.5891861039985,50.6207204936183,1.11728458250216,0,0,11.930560700425,0,0,0,0,0,76.3819509127121,78.1829723668499,167.180034501709,90.471397483139,0,44.5247960122154,65.3777008460703,39.3887152219947,0,102.648835829923,23.5722967665568,0,51.4059418877356,63.5296910170376,31.2447155101828,56.0743142681032,0,0,39.4898027082798,41.5826068121087,76.4565062754226,27.8655936314628,71.0999658320562,79.9288999062546,28.0023994690047,99.4127555290808,90.7581607285809,86.8679176163816,13.8908024230235,0,231.387634314221,59.4151630676701,54.1630423148071,42.9158143379398,80.1208101472982,40.3339069422085,85.6299662950714,59.1061314384058,33.59298749741,0,0,0
"Bcin01g00050",0.23601748595276,1.82089669578224,11.8130563146732,6.88442952967034,57.5395212128478,146.046084613406,81.4221391091615,14.5309747514126,27.1691881102849,28.7992025250478,15.3308927794521,39.2143404902391,14.1172142396378,22.3273319639645,41.8945711195369,11.4115996092901,23.1309332717649,17.4501924461072,13.1450341696259,17.7808252053252,12.9872415768466,18.3090210805696,14.5227311548939,15.2144178140632,23.9563151976317,27.5322602655762,19.6170045276032,30.1036942217515,57.1152161695218,42.6907577523314,26.1001764550766,61.8061950505799,30.4985059601902,18.4004494318424,30.6562294822064,42.7047738127357,25.5031834565533,25.8149444208289,64.1097955649767,25.0339105070827,75.8925164673599,41.6434111002517,19.7889123218369,32.691835569877,21.0654360964009,0,0,0.0638092148122,0,0,0,0,0,0,0,39.0914861834249,20.8975043127136,0,0,22.2623980061077,0,0,0,0,23.5722967665568,0,51.4059418877356,63.5296910170376,15.6223577550914,0,0,0,0,20.7913034060544,25.4855020918075,55.7311872629256,11.8499943053427,26.6429666354182,28.0023994690047,56.8072888737605,0,0,41.6724072690704,29.1389172452935,0,29.7075815338351,54.1630423148071,10.7289535844849,22.8916600420852,6.20521645264746,0,11.8212262876812,16.796493748705,0,0,0
"Bcin01g00060",0.590043714881899,5.24846694666647,31.0958249704186,16.0894532828251,163.350452839159,424.88450794162,177.907373953518,38.1709187499794,45.8594014076285,52.0570950791514,37.483550742214,67.50186199878,28.3742028776879,52.7431965425873,102.311322591419,35.7990056278976,64.8465061870447,33.8337472121346,28.4316750298088,55.6077040325443,39.7802483593328,32.0558933440336,40.5738159069716,41.3338873764576,70.9921805587513,101.730311163109,59.5093023253467,83.531207184008,178.307831330648,131.994103634242,81.8897912992612,156.324261703273,79.2416538787084,62.4090573008441,81.6518767334775,124.279341750306,83.1253659275199,83.0553676655061,230.736176664732,86.6623828929401,229.2098716639,135.135698800554,43.6960160621698,159.041362231834,46.4288578950902,1.53626630094046,0.232643269150313,0.2552368592488,0,0,47.4383404456243,0,0,0,76.3819509127121,39.0914861834249,83.5900172508543,0,44.629641414288,0,0,78.7774304439894,82.4185641444464,102.648835829923,70.7168902996704,64.7475229513603,0,254.11876406815,39.0558943877285,0,101.317193269609,70.4002734086275,39.4898027082798,41.5826068121087,50.9710041836151,27.8655936314628,35.5499829160281,79.9288999062546,28.0023994690047,131.874063456944,90.7581607285809,144.779862693969,69.4540121151174,58.2778344905869,51.4194742920491,267.368233804515,90.2717371913452,107.289535844849,171.687450315639,65.1547727527984,57.0866441967143,35.4636788630435,33.59298749741,0,0,0
"Bcin01g00070",6.84450709263003,13.4960578628566,51.5536045562203,37.9030389835782,152.022761862133,408.317325568372,248.948190326261,38.1709187499794,48.5033828009112,53.4619342267147,28.9985283233977,58.264386741226,32.5674348300556,38.7653176002055,65.2318154344468,26.520415291372,44.0552972511574,28.5858898261414,24.9977194742605,40.8471833826442,32.0315580067604,32.3278094986955,32.7884342569254,36.0268545688199,58.2017259430083,65.9661831817644,56.3824307982958,93.0596808333276,154.104752138244,108.708235769334,47.1285697425,109.796434918621,53.8625399904073,39.4344848463968,62.234303357032,79.0070815363475,54.7594021240298,62.5590801354007,133.115401719511,60.3427749447041,159.404079736547,88.1978601601562,46.225541877276,96.3083804626106,42.0778106409217,5.30710176688524,6.63033317078391,4.8495003257272,0,0,0,0,14.4794657876187,0,38.190975456356,117.274458550275,229.872547439849,0,89.2592828285761,66.787194018323,65.3777008460703,59.0830728329921,27.4728547148155,0,0,0,51.4059418877356,0,54.6782521428199,44.8594514144826,50.6585966348044,70.4002734086275,39.4898027082798,31.1869551090815,101.94200836723,0,47.3999772213708,39.9644499531273,140.011997345023,121.729904729487,90.7581607285809,0,41.6724072690704,87.4167517358804,77.1292114380736,89.1227446015051,36.1086948765381,21.4579071689699,57.229150105213,37.2312987158848,14.2716610491786,106.39103658913,50.389481246115,0,27.4989474870916,75.2363608116917
"Bcin01g00080",0.11800874297638,2.6777892585033,15.5269301471726,6.18825126262502,44.1522500581808,96.8542969512991,84.4754693257551,17.4588577237122,32.1836355803039,31.6869274394835,20.6581369685385,36.015370459413,24.041196526908,29.1858112316932,44.1439440655523,20.2280379367167,26.1174106760963,16.2555582444177,20.3452635602918,28.9364662245566,22.5366839127633,17.88604039554,15.6206695927209,17.098899437663,28.159629920144,31.9819184903158,20.2752932701402,38.3756658513807,56.6848266859748,35.459882994281,37.492181723959,73.7364070466446,35.6178980320792,23.7542525151186,37.2464362039091,58.8246884330682,36.8495689779493,45.5977535875445,103.867153973277,48.9096307572588,107.70948565376,61.123253118651,31.4494093719605,57.4316030281623,32.420608198743,0.837963436876617,0.581608172875782,0.0638092148122,0,0,0,0,0,0,0,117.274458550275,104.487521563568,0,44.629641414288,44.5247960122154,0,0,54.9457094296309,34.2162786099744,70.7168902996704,0,0,0,15.6223577550914,11.2148628536206,50.6585966348044,70.4002734086275,39.4898027082798,20.7913034060544,50.9710041836151,0,0,66.6074165885455,56.0047989380093,73.037942837692,0,57.9119450775877,13.8908024230235,145.694586226467,0,118.83032613534,72.2173897530761,32.1868607534548,80.1208101472982,40.3339069422085,42.8149831475357,11.8212262876812,33.59298749741,0,0,0
"Bcin01g00090",0.354026228929139,10.2827107526527,57.5755355727588,28.930074652772,280.875246725803,694.037501574704,319.378340655686,61.1602220880352,84.4706469267749,101.382558482485,46.5470974168586,119.76368699677,48.5483077151902,80.0280162381166,148.651919924565,40.6693768007099,95.3199890006691,54.0145321192464,36.6288592591823,79.3560664643142,64.9362078842332,51.4223661371774,55.1464533544939,56.6175876031531,110.395032681444,126.843069768983,72.5105049904528,115.572008686116,248.03092766525,175.175090183729,109.550516421308,235.294568206255,119.706635893746,82.2129308418949,119.565179093749,186.15901400255,114.354110077947,123.82092688282,318.227688321214,114.41644666395,329.78980234947,191.037550965819,67.8344788709576,202.335955283833,72.5351414201009,1.39660572812769,0,0.1276184296244,0,0,0,0,0,0,38.190975456356,234.54891710055,125.385025876282,180.942794966278,0,111.311990030538,0,39.3887152219947,109.891418859262,171.081393049872,117.861483832784,64.7475229513603,51.4059418877356,127.059382034075,46.8670732652742,78.5040399753445,151.975789904413,0,78.9796054165597,72.7695619211902,203.88401673446,83.5967808943884,142.199931664112,146.5363164948,140.011997345023,200.854342803653,45.3790803642905,144.779862693969,138.908024230235,87.4167517358804,205.677897168196,178.24548920301,90.2717371913452,139.476396598304,103.012470189383,71.3599892054458,142.716610491786,82.7485840137681,167.96493748705,0,0,0
"Bcin01g00100",0.11800874297638,2.24934297714277,9.90366355333169,4.17706960227189,45.4394876692064,99.9128536971296,55.5706099420027,10.0849302379207,22.4738418429034,22.3993797417038,12.6070077415935,29.6533738812532,12.5331043909656,15.0215605700796,35.954820683965,12.5136544002184,20.429788103516,14.2076138986643,14.105064755048,15.8809562107836,19.0988846718333,18.8226404838199,12.5264794497538,15.533116912172,27.9533322650514,34.0120750553532,20.5056943300282,34.344388538207,57.6468737668444,45.3053113371631,29.221273789017,67.8097856034383,32.0778928759857,19.7518948703393,31.1857996652004,40.4622856901492,30.3384892864405,19.685516662617,71.8755640863432,25.3633040663865,70.1463079855352,37.7730020019381,22.6114929569859,40.6439036814687,19.1552202287172,0.279321145625539,0.116321634575156,0,0,0,0,0,0,0,0,39.0914861834249,41.7950086254272,90.471397483139,0,0,0,0,0,0,23.5722967665568,0,0,0,31.2447155101828,11.2148628536206,0,35.2001367043138,0,10.3956517030272,0,0,0,13.3214833177091,56.0047989380093,54.778457128269,45.3790803642905,57.9119450775877,41.6724072690704,58.2778344905869,51.4194742920491,29.7075815338351,36.1086948765381,21.4579071689699,57.229150105213,18.6156493579424,28.5433220983571,0,16.796493748705,0,0,0
