"","Infected_tp12_rep1","Infected_tp12_rep2","Infected_tp12_rep3","Infected_tp15_rep1","Infected_tp15_rep2","Infected_tp15_rep3","Infected_tp18_rep1","Infected_tp18_rep2","Infected_tp18_rep3","Infected_tp21_rep1","Infected_tp21_rep2","Infected_tp21_rep3","Infected_tp24_rep1","Infected_tp24_rep2","Infected_tp24_rep3","Infected_tp27_rep1","Infected_tp27_rep2","Infected_tp27_rep3","Infected_tp30_rep1","Infected_tp30_rep2","Infected_tp30_rep3","Infected_tp33_rep1","Infected_tp33_rep2","Infected_tp33_rep3","Infected_tp36_rep1","Infected_tp36_rep2","Infected_tp36_rep3","Infected_tp39_rep1","Infected_tp39_rep2","Infected_tp39_rep3","Infected_tp42_rep1","Infected_tp42_rep2","Infected_tp42_rep3","Infected_tp45_rep1","Infected_tp45_rep2","Infected_tp45_rep3","Infected_tp48_rep1","Infected_tp48_rep2","Infected_tp48_rep3","Infected_tp51_rep1","Infected_tp51_rep2","Infected_tp51_rep3","Infected_tp54_rep1","Infected_tp54_rep2","Infected_tp54_rep3","Infected_tp9_rep1","Infected_tp9_rep2","Infected_tp9_rep3","Mock_tp12_rep1","Mock_tp12_rep2","Mock_tp12_rep3","Mock_tp15_rep1","Mock_tp15_rep2","Mock_tp15_rep3","Mock_tp18_rep1","Mock_tp18_rep2","Mock_tp18_rep3","Mock_tp21_rep1","Mock_tp21_rep2","Mock_tp21_rep3","Mock_tp24_rep1","Mock_tp24_rep2","Mock_tp24_rep3","Mock_tp27_rep1","Mock_tp27_rep2","Mock_tp27_rep3","Mock_tp30_rep1","Mock_tp30_rep2","Mock_tp30_rep3","Mock_tp33_rep1","Mock_tp33_rep2","Mock_tp33_rep3","Mock_tp36_rep1","Mock_tp36_rep2","Mock_tp36_rep3","Mock_tp39_rep1","Mock_tp39_rep2","Mock_tp39_rep3","Mock_tp42_rep1","Mock_tp42_rep2","Mock_tp42_rep3","Mock_tp45_rep1","Mock_tp45_rep2","Mock_tp45_rep3","Mock_tp48_rep1","Mock_tp48_rep2","Mock_tp48_rep3","Mock_tp51_rep1","Mock_tp51_rep2","Mock_tp51_rep3","Mock_tp54_rep1","Mock_tp54_rep2","Mock_tp54_rep3","Mock_tp9_rep1","Mock_tp9_rep2","Mock_tp9_rep3"
"Bcin01g00110",1.22140697716937,2.14455696603493,3.32909863868383,3.17107886218732,5.69585248968631,6.91640260578444,6.31531001333623,3.92019766194298,4.33246157476368,4.53364858282552,3.92436519514497,4.86814364195962,4.01686543271911,4.18326390673266,5.00698771228945,3.59674107666799,4.18160341711383,4.01509171707574,3.33116335941534,4.01736995648389,3.91952545133051,3.7161885141897,3.71815184569262,3.71758541755297,4.4680952490578,4.70915735402609,4.26274582566281,4.86625783356712,6.08266945394675,5.42676817855877,4.76292848005715,5.95062787360833,5.04969075128107,4.59988201304841,4.95766334696874,5.5237771901782,5.00897172022447,4.86329757426056,6.22492905444805,4.86708604464032,6.18540782945241,5.61206610825899,4.26076777374602,5.61083523021252,4.71041254142935,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.71184100821416,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,5.42610902335305,6.43287851130412,1.22140697716937,1.22140697716937,6.12420689131598,1.22140697716937,1.22140697716937,4.95932394282398,1.22140697716937,4.76138392208369,1.22140697716937,1.22140697716937,1.22140697716937,4.76030335215522,1.22140697716937,5.75017605784775,1.22140697716937,1.22140697716937,5.13647679200103,5.75498765373821,6.43538640994343,5.28964279725543,4.10160359175954,6.4492968762228,5.80516786226477,1.22140697716937,5.00852586271774,4.10141954296718,5.04927984417872,5.78042329806157,6.53400958463228,5.32292116279634,5.17550644974126,4.7104267472857,3.71342857729544,5.00889760889979,5.67060909059187,4.33658425751051,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00120",1.22140697716937,2.14455696603493,4.10347933814371,3.71758541755297,6.41554781322102,7.73714442495227,6.7976418146493,5.04715136775407,5.24775313045393,5.69719649026376,4.10455042752877,5.39645021194325,4.71150913243567,4.65258982604365,5.5247168935837,4.33359578936764,5.32077366336751,4.53463573221686,4.18804154640592,4.71207323171026,4.53175198128315,4.47277478491501,4.40857044008895,4.40792040144416,5.28426191639129,5.28725406712453,4.65477457869423,5.42805047218849,6.12415113086717,5.85416068988782,5.35855562033208,6.50001021556538,5.52349623544181,4.81983314176788,5.45701903390421,5.90339323741408,5.39691543945749,5.32175809165211,6.70713495825081,5.28959360716772,6.75992530852017,5.9014353851569,5.04846239317086,6.14095375651273,4.91445247262203,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,5.42610902335305,6.43287851130412,1.22140697716937,6.53421219873446,6.12420689131598,1.22140697716937,4.53460135148534,1.22140697716937,5.25140713365556,4.76138392208369,1.22140697716937,5.78210403832508,1.22140697716937,4.2588076453804,5.58709825694367,1.22140697716937,6.20313254385545,5.42743535369277,3.82498288654431,1.22140697716937,6.8354784513568,3.92376457360141,5.4262328650292,5.9011318819453,6.64954107000917,1.22140697716937,1.22140697716937,5.87782342403734,5.94955442491284,1.22140697716937,1.22140697716937,5.32292116279634,4.65550328157352,5.92744927328003,4.95858025986331,5.93003721594911,6.41813300367381,4.33658425751051,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00130",1.22140697716937,2.50642367338377,4.18548208446018,3.71758541755297,5.58154947583916,6.60220100983204,5.90362389641086,3.71299073663636,3.59577267845528,4.01418825703961,3.17055158926198,3.82485758230371,3.17014031011714,3.71397128304254,4.33632623533398,3.16769789342805,4.09965945338441,3.32806232771862,3.47313920595038,4.1045317723486,3.91952545133051,3.59927838258349,3.71815184569262,3.825236803853,4.70633732337802,4.70915735402609,4.26274582566281,5.3600826725749,5.75303696995908,5.4595779431739,4.81477580604559,5.77935704232447,4.86548094595752,4.10638703947029,4.70697453283018,5.09252583458965,4.59862445419505,4.70764298614651,5.49457928911084,4.81704861282775,5.88078418269336,4.95900315490542,4.40385659240759,4.86278951571779,4.26246177236538,2.14404804391032,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,5.58778637719128,1.22140697716937,1.22140697716937,4.53460135148534,1.22140697716937,1.22140697716937,4.76138392208369,5.17341643599172,1.22140697716937,1.22140697716937,3.46754183506688,3.92463458862561,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,5.87950744440314,4.76523413136274,4.91285760058078,1.22140697716937,5.85532828496004,5.61196320630488,5.92963908287445,5.4908981520747,5.94955442491284,6.33431513695927,5.05287886670506,4.47041747482905,3.82404201424062,4.7104267472857,3.3268254332578,1.22140697716937,4.76338211955882,4.33658425751051,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00140",2.14344079342893,1.22140697716937,2.14462457679034,1.22140697716937,2.50470101372376,2.76974166830587,2.77176210021195,2.14330236097178,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.14462457679034,1.22140697716937,2.14307203613489,1.22140697716937,1.22140697716937,2.14505255394113,2.14301897963645,1.22140697716937,2.14558851917147,2.14533750270448,2.14293137046547,2.14397385929337,1.22140697716937,2.14448871877765,2.50619156869687,2.14404657550329,2.14395943113159,2.50623637013085,2.14420657781418,1.22140697716937,2.50454552385257,2.5060802556318,2.14533476836117,2.50487937034347,2.50709058838083,2.14478956067468,2.77239495200168,2.50519580317676,2.14376911202257,1.22140697716937,2.14443810463311,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.50626309011815,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,3.3268254332578,4.18718897071852,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00150",1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00160",1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.14322956995521,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.50626309011815,1.22140697716937,5.00852586271774,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.77035973636367,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00170",2.77027177686769,2.50642367338377,4.33632623533398,4.0180585773502,5.24822486111285,6.43157345174356,5.6713577696268,3.92019766194298,2.76975805961914,4.91251001343869,4.81778914932695,5.13632385029597,4.91557530557635,5.82837725002925,5.36047453533548,5.00401003541582,5.28466579608975,4.65359297698341,4.18804154640592,5.05206503936103,5.42378622761147,4.40631718018306,5.09614837149064,5.13678670688749,5.35558773912909,5.35859725555841,4.9147630399356,4.96134205514782,5.75303696995908,5.21237773908342,5.67011741180842,5.64318454623846,6.16392991844429,4.91824041489932,5.82667969096695,6.16422128981448,5.55750152987892,5.75015693507392,6.42096208041642,5.42892270937979,5.85634384545773,6.03773690176469,4.5944545069462,6.34716447211194,5.39432287107859,2.98618944423099,2.77232831876521,2.77039740365679,1.22140697716937,1.22140697716937,1.22140697716937,6.34742376275185,1.22140697716937,1.22140697716937,5.39345125177171,5.42610902335305,1.22140697716937,1.22140697716937,5.58778637719128,1.22140697716937,6.10515360170706,1.22140697716937,1.22140697716937,5.25140713365556,4.76138392208369,1.22140697716937,1.22140697716937,1.22140697716937,5.13015826883532,1.22140697716937,1.22140697716937,1.22140697716937,6.92004309475665,5.495095540521,4.86778481076662,1.22140697716937,4.76523413136274,6.12256937725077,5.9011318819453,5.69926975691592,1.22140697716937,5.00852586271774,4.9593902791396,5.94955442491284,4.86705296580183,5.05287886670506,5.85347893194263,5.17550644974126,6.73232234787457,3.3268254332578,4.18718897071852,5.2876908161601,4.33658425751051,1.22140697716937,1.22140697716937,6.29702568807206
"Bcin01g00180",1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.14328194358049,2.50446433772484,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.14307203613489,1.22140697716937,1.22140697716937,2.14505255394113,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.14293137046547,1.22140697716937,1.22140697716937,2.14448871877765,1.22140697716937,1.22140697716937,2.14395943113159,1.22140697716937,2.50595028959153,1.22140697716937,2.50454552385257,2.5060802556318,1.22140697716937,2.50487937034347,3.17053348913721,2.14478956067468,2.14477875758125,2.1436481460977,2.14376911202257,3.71282632234949,2.14443810463311,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,3.92463458862561,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.50626309011815,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.77035973636367,1.22140697716937,1.22140697716937,4.33658425751051,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00190",1.22140697716937,1.22140697716937,2.14462457679034,1.22140697716937,2.14328194358049,3.16683702803751,3.328605825965,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.50651501562054,1.22140697716937,2.76968652573169,2.1441101274153,1.22140697716937,2.14505255394113,2.14301897963645,1.22140697716937,2.14558851917147,2.14533750270448,2.14293137046547,2.77111773848323,2.77203246520892,2.98696629889381,3.16926826965025,3.16862442150677,2.77109484233316,2.50623637013085,3.16892868224844,2.50811271828874,2.98463580439015,3.32845041848034,2.14533476836117,3.16742128031845,3.71693797989404,2.77241209322458,2.98747755880448,2.98548440745968,2.14376911202257,3.71282632234949,2.14443810463311,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.2588076453804,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.96095920608917,1.22140697716937,1.22140697716937,5.00397456144619,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.86705296580183,1.22140697716937,1.22140697716937,3.82404201424062,1.22140697716937,2.77035973636367,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00200",1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.14328194358049,2.50446433772484,2.1443799220314,1.22140697716937,1.22140697716937,2.14373652590798,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.14462457679034,1.22140697716937,2.14307203613489,2.1441101274153,1.22140697716937,2.14505255394113,2.14301897963645,1.22140697716937,2.14558851917147,2.14533750270448,2.14293137046547,2.14397385929337,2.14455030816136,2.14448871877765,2.50619156869687,2.50573411733858,1.22140697716937,2.14441832700777,2.50595028959153,1.22140697716937,2.14316686519692,2.5060802556318,2.14533476836117,2.1434139471353,2.77282630613162,1.22140697716937,2.14477875758125,2.1436481460977,1.22140697716937,2.98474637176603,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.53460135148534,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.98687707642136,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.47041747482905,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00210",2.14344079342893,2.50642367338377,2.50651501562054,2.5074781463778,2.98483872104222,3.59575006319763,3.47046212506297,2.7700520761695,2.98454806510912,3.16803479166171,3.17055158926198,3.17076769828793,2.98759222514566,2.77074110565628,2.77215031070391,3.32695271244225,2.14307203613489,2.50581997996482,2.50790004295615,2.14505255394113,2.14301897963645,2.50664200480314,2.50781724383349,2.14533750270448,2.50422732670835,2.50563587257782,2.50641467855657,2.77193473738271,2.98678375511022,2.7712331315231,2.77109484233316,3.16933132398444,3.16892868224844,2.50811271828874,2.76983703137253,2.98663851222159,2.77327713281324,2.98507147519664,3.17053348913721,2.77241209322458,2.98747755880448,2.77060084886161,2.14376911202257,3.46803595967276,2.50626309011815,2.14404804391032,2.77232831876521,2.14351995172503,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.76030335215522,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,3.92376457360141,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,5.00852586271774,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,3.92290327709271,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.40383934730574,1.22140697716937,1.22140697716937
"Bcin01g00220",2.14344079342893,2.77204302962534,2.98720578397227,2.98846238075674,3.32639366028963,4.18169025280791,3.92275288953135,2.98487472228894,2.50447829223408,2.98564023029011,2.50710345051499,2.77302177370951,2.50681119714133,2.50531521393128,2.77215031070391,1.22140697716937,3.16677094050086,2.98629889436544,2.14564981196593,2.77282937423407,2.76960231738696,2.50664200480314,2.50781724383349,2.77328147099436,2.76946326735748,2.77111773848323,3.16958227445296,2.98696629889381,3.16926826965025,2.98618685548378,3.16845870183741,3.16933132398444,3.47009659712174,2.77402671872723,3.46790368172348,3.59836839332338,2.77327713281324,2.98507147519664,3.92434263190349,2.77241209322458,2.98747755880448,3.16786670795539,2.50535924108747,4.1000471974361,3.59866458394551,2.50573610125418,2.14473676279539,2.50502259695084,1.22140697716937,4.71184100821416,1.22140697716937,1.22140697716937,4.18426405387305,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.71031929563818,1.22140697716937,1.22140697716937,4.95932394282398,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,5.42743535369277,1.22140697716937,4.86778481076662,4.96095920608917,1.22140697716937,1.22140697716937,1.22140697716937,2.98687707642136,1.22140697716937,1.22140697716937,4.10141954296718,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,3.3268254332578,1.22140697716937,4.76338211955882,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin01g00230",1.22140697716937,1.22140697716937,2.14462457679034,2.14533750270448,2.50470101372376,3.32604067290767,3.16925829858016,2.14330236097178,2.14311710729608,2.14373652590798,1.22140697716937,1.22140697716937,1.22140697716937,2.14373652590798,2.14462457679034,1.22140697716937,2.14307203613489,2.1441101274153,1.22140697716937,2.14505255394113,2.14301897963645,2.14471857378748,1.22140697716937,2.14533750270448,2.14293137046547,2.50563587257782,2.50641467855657,2.77193473738271,3.16926826965025,2.50573411733858,2.50561637903203,2.50623637013085,2.9864689285805,2.50811271828874,2.76983703137253,2.98663851222159,2.50747445251944,2.77022917055961,3.32995673166828,2.50673790681314,2.77239495200168,2.50519580317676,2.14376911202257,2.76993655043035,2.50626309011815,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,5.21558963776462,1.22140697716937,1.22140697716937,4.59382398215676,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,4.10141954296718,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937
"Bcin02g05780",1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,2.14310677963689,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937,1.22140697716937
